url,name,bike,brand,model,Trim / Edition,Year of Manufacture,Condition,Engine capacity,Kilometers run,price
https://bikroy.com/en/ad/bajaj-discover-2019-for-sale-dhaka-397,Bajaj Discover 2019,Motorcycle,Bajaj,Discover,2019,2019,Used,110 cc,"26,000 km","Tk 95,000"
https://bikroy.com/en/ad/tvs-apache-rtr-4v-double-disk-2020-for-sale-chattogram-5,TVS Apache RTR 4v Double Disk 2020,Motorcycle,TVS,Apache RTR,RTR 4v Double Disk,2020,Used,160 cc,"12,800 km","Tk 148,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2020-for-sale-chattogram-101,TVS Apache RTR . 2020,Motorcycle,TVS,Apache RTR,.,2020,Used,160 cc,"12,000 km","Tk 148,000"
https://bikroy.com/en/ad/yamaha-fazer-2019-for-sale-dhaka-111,Yamaha Fazer 2019,Motorcycle,Yamaha,Fazer,.,2019,Used,150 cc,"5,800 km","Tk 220,000"
https://bikroy.com/en/ad/bajaj-pulsar-2019-for-sale-chattogram-division-103,Bajaj Pulsar 2019,Motorcycle,Bajaj,Pulsar,.,2019,Used,150 cc,"33,117 km","Tk 120,000"
https://bikroy.com/en/ad/bajaj-pulsar-pulser-135-2015-for-sale-dhaka-division,Bajaj Pulsar 135 2015,Motorcycle,Bajaj,Pulsar,135,2015,Used,135 cc,"40,000 km","Tk 70,000"
https://bikroy.com/en/ad/bajaj-pulsar-ug5-double-disk-2019-for-sale-dhaka-division,Bajaj Pulsar UG5 double disk 2019,Motorcycle,Bajaj,Pulsar,UG5 double disk,2019,Used,150 cc,"19,000 km","Tk 162,000"
https://bikroy.com/en/ad/lifan-kpr-2015-for-sale-dhaka-8,Lifan KPR 2015,Motorcycle,Lifan,KPR,.,2015,Used,150 cc,"45,000 km","Tk 120,000"
https://bikroy.com/en/ad/yamaha-enticer-2012-for-sale-dhaka-73,Yamaha Enticer 2012,Motorcycle,Yamaha,Enticer,.,2012,Used,125 cc,"40,000 km","Tk 105,000"
https://bikroy.com/en/ad/tvs-apache-rtr-black-red-2018-for-sale-dhaka-3,TVS Apache RTR Black/Red 2018,Motorcycle,TVS,Apache RTR,Black/Red,2018,Used,160 cc,"19,200 km","Tk 114,000"
https://bikroy.com/en/ad/tvs-stryker-125-sisi-2018-for-sale-mymensingh-1,TVS Stryker ১২৫ সিসি. 2018,Motorcycle,TVS,Stryker,১২৫ সিসি.,2018,Used,125 cc,"14,000 km","Tk 86,000"
https://bikroy.com/en/ad/tvs-apache-rtr-160-2018-for-sale-dhaka-124,TVS Apache RTR 160 2018,Motorcycle,TVS,Apache RTR,160,2018,Used,160 cc,"19,200 km","Tk 114,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2017-model-for-sale-khulna,TVS Apache RTR model 2017,Motorcycle,TVS,Apache RTR,model,2017,Used,150 cc,"29,000 km","Tk 105,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2019-for-sale-dhaka-1062,TVS Apache RTR 2019,Motorcycle,TVS,Apache RTR,.,2019,Used,160 cc,"20,000 km","Tk 120,000"
https://bikroy.com/en/ad/suzuki-gixxer-2018-for-sale-dhaka-division-177,Suzuki Gixxer 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,150 cc,"28,000 km","Tk 150,000"
https://bikroy.com/en/ad/tvs-apache-rtr-1-2018-for-sale-rajshahi,TVS Apache RTR . 2018,Motorcycle,TVS,Apache RTR,.,2018,Used,150 cc,"27,000 km","Tk 105,000"
https://bikroy.com/en/ad/yamaha-fzs-2015-for-sale-khulna-142,Yamaha FZS 2015,Motorcycle,Yamaha,FZS,2015,2015,Used,153 cc,"22,000 km","Tk 140,000"
https://bikroy.com/en/ad/hero-glamour-2016-for-sale-dhaka-186,Hero Glamour 2016,Motorcycle,Hero,Glamour,2016,2016,Used,125 cc,"26,000 km","Tk 90,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2021-for-sale-dhaka-189,TVS Apache RTR 2021,Motorcycle,TVS,Apache RTR,.,2021,Used,160 cc,"15,000 km","Tk 165,000"
https://bikroy.com/en/ad/hero-achiever-2017-for-sale-dhaka-85,Hero Achiever 2017,Motorcycle,Hero,Achiever,2017,2017,Used,150 cc,"29,000 km","Tk 80,000"
https://bikroy.com/en/ad/hero-passion-2008-er-mddel-2008-for-sale-sylhet,Hero Passion . 2008,Motorcycle,Hero,Passion,.,2008,Used,100 cc,"35,000 km","Tk 65,000"
https://bikroy.com/en/ad/singer-sm125-2009-for-sale-dhaka-36,Singer SM125 2009,Motorcycle,Singer,SM125,.,2009,Used,125 cc,"10,000 km","Tk 30,000"
https://bikroy.com/en/ad/tvs-stryker-1-2020-for-sale-rajshahi-division,TVS Stryker Fresh 2020,Motorcycle,TVS,Stryker,Fresh,2020,Used,125 cc,"4,500 km","Tk 95,000"
https://bikroy.com/en/ad/hero-splendor-honda-splendor-2010-for-sale-sylhet,Hero Splendor + 2010,Motorcycle,Hero,Splendor,+,2010,Used,100 cc,"20,000 km","Tk 55,000"
https://bikroy.com/en/ad/yamaha-fzs-phresh-knddishn-2012-for-sale-rajshahi,Yamaha FZS ফ্রেশ কন্ডিশন 2012,Motorcycle,Yamaha,FZS,ফ্রেশ কন্ডিশন,2012,Used,155 cc,"30,000 km","Tk 138,000"
https://bikroy.com/en/ad/yamaha-fzs-aalocnaa-saapeksse-2014-for-sale-dhaka,Yamaha FZS আলোচনা সাপেক্ষে 2014,Motorcycle,Yamaha,FZS,আলোচনা সাপেক্ষে,2014,Used,150 cc,"31,000 km","Tk 110,000"
https://bikroy.com/en/ad/tvs-apache-rtr-mamun-2020-for-sale-rajshahi-division,TVS Apache RTR . 2020,Motorcycle,TVS,Apache RTR,.,2020,Used,160 cc,"20,500 km","Tk 120,000"
https://bikroy.com/en/ad/zongshen-zs-running-bike-japan-2012-for-sale-sylhet,Zongshen ZS Running Bike Japan 2012,Motorcycle,Zongshen,ZS,Running Bike Japan,2012,Used,125 cc,"10,000 km","Tk 45,000"
https://bikroy.com/en/ad/honda-shine-sell-or-exchange-2020-for-sale-khulna-division,Honda Hornet sell or exchange 2020,Motorcycle,Honda,Hornet,sell or exchange,2020,Used,160 cc,"28,000 km","Tk 165,000"
https://bikroy.com/en/ad/suzuki-gixxer-ddaabl-ddisk-2017-for-sale-khulna-division,Suzuki Gixxer ডাবল ডিস্ক 2017,Motorcycle,Suzuki,Gixxer,ডাবল ডিস্ক,2017,Used,150 cc,"50,000 km","Tk 160,000"
https://bikroy.com/en/ad/regal-raptor-gtxl-sports-2021-for-sale-dhaka-2,Regal Raptor GTXL sports 2021,Motorcycle,Regal Raptor,GTXL sports,2021,2021,Used,163 cc,655 km,"Tk 225,000"
https://bikroy.com/en/ad/bajaj-pulsar-2019-for-sale-chattogram-division-103,Bajaj Pulsar 2019,Motorcycle,Bajaj,Pulsar,.,2019,Used,150 cc,"33,117 km","Tk 120,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2016-for-sale-khulna-283,"TVS Apache RTR , 2016",Motorcycle,TVS,Apache RTR,",",2016,Used,150 cc,"34,000 km","Tk 110,000"
https://bikroy.com/en/ad/hero-glamour-2018-for-sale-dhaka-485,Hero Glamour 2018,Motorcycle,Hero,Glamour,2018,2018,Used,125 cc,"9,500 km","Tk 85,000"
https://bikroy.com/en/ad/bajaj-discover-2012-for-sale-barishal-division-20,Bajaj Discover 2012,Motorcycle,Bajaj,Discover,.,2012,Used,135 cc,"40,000 km","Tk 60,000"
https://bikroy.com/en/ad/yamaha-fazer-v2-2018-for-sale-dhaka-155,Yamaha Fazer v2 2018,Motorcycle,Yamaha,Fazer,fazer v2,2018,Used,150 cc,"28,000 km","Tk 210,000"
https://bikroy.com/en/ad/yamaha-iyyaamaahaa-gyaalett-r-2007-for-sale-chattogram,Yamaha bike 2007,Motorcycle,Yamaha,Other Model,bike,2007,Used,125 cc,"30,000 km","Tk 40,000"
https://bikroy.com/en/ad/bajaj-discover-discover135-2015-for-sale-barishal-division-1,Bajaj Discover Fresh 2015,Motorcycle,Bajaj,Discover,Fresh,2015,Used,135 cc,"35,000 km","Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-2018-for-sale-rangpur-division-54,Bajaj Pulsar 2018,Motorcycle,Bajaj,Pulsar,2018,2018,Used,150 cc,"9,000 km","Tk 150,000"
https://bikroy.com/en/ad/bajaj-platina-rejisttreshn-aache-2016-for-sale-rajshahi-division,Bajaj Platina . 2016,Motorcycle,Bajaj,Platina,.,2016,Used,100 cc,"22,855 km","Tk 65,000"
https://bikroy.com/en/ad/yamaha-fzs-v1-2013-for-sale-dhaka-division-8,Yamaha FZS V1 2013,Motorcycle,Yamaha,FZS,FZS V1,2013,Used,150 cc,40 km,"Tk 140,000"
https://bikroy.com/en/ad/bajaj-pulsar-2012-for-sale-dhaka-division-751,Bajaj Pulsar 2012,Motorcycle,Bajaj,Pulsar,.,2012,Used,150 cc,"50,000 km","Tk 60,000"
https://bikroy.com/en/ad/bajaj-pulsar-ns-duble-dis-2022-for-sale-rajshahi,Bajaj Pulsar Ns double disc 2022,Motorcycle,Bajaj,Pulsar,Ns double disc,2022,Used,150 cc,"5,000 km","Tk 150,000"
https://bikroy.com/en/ad/regal-raptor-2018-2016-for-sale-rajshahi-division,Regal Raptor 125 2016,Motorcycle,Regal Raptor,Other Model,125,2016,Used,125 cc,"25,000 km","Tk 85,000"
https://bikroy.com/en/ad/tvs-apache-rtr-160-2018-for-sale-rajshahi-3,TVS Apache RTR 160 2018,Motorcycle,TVS,Apache RTR,160,2018,Used,160 cc,"65,000 km","Tk 115,000"
https://bikroy.com/en/ad/yamaha-rx-iyyaamaahaa-2001-for-sale-dhaka,Yamaha RX motorbike 2001,Motorcycle,Yamaha,RX,motorbike,2001,Used,100 cc,"28,000 km","Tk 40,000"
https://bikroy.com/en/ad/keeway-rks-ekdm-ntuner-mto-2020-for-sale-dhaka,Keeway RKS Black 2020,Motorcycle,Keeway,RKS,Black,2020,Used,100 cc,"14,000 km","Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-baaik-bikri-hbe-2018-for-sale-barishal,Bajaj Pulsar . 2018,Motorcycle,Bajaj,Pulsar,.,2018,Used,160 cc,"33,000 km","Tk 130,000"
https://bikroy.com/en/ad/bajaj-discover-discover135-2015-for-sale-barishal-division,Bajaj Discover 135 2015,Motorcycle,Bajaj,Discover,135,2015,Used,135 cc,35 km,"Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-2012-for-sale-dhaka-4230,Bajaj Pulsar 2012,Motorcycle,Bajaj,Pulsar,.,2012,Used,150 cc,"33,843 km","Tk 85,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2v-2020-for-sale-barishal-division,TVS Apache RTR 2v 2020,Motorcycle,TVS,Apache RTR,Apache RTR 2v,2020,Used,160 cc,"14,000 km","Tk 140,000"
https://bikroy.com/en/ad/bajaj-pulsar-ls-135-2016-for-sale-rajshahi,Bajaj pulsar ls 135 2016,Motorcycle,Bajaj,Other Model,pulsar ls 135,2016,Used,135 cc,"30,000 km","Tk 90,000"
https://bikroy.com/en/ad/bajaj-pulsar-2010-for-sale-chattogram-258,Bajaj Pulsar 2010,Motorcycle,Bajaj,Pulsar,.,2010,Used,150 cc,"30,000 km","Tk 110,000"
https://bikroy.com/en/ad/suzuki-gsx-gsxr-spacial-edition-2020-for-sale-barishal,Suzuki GSX R Specials Edition. 2020,Motorcycle,Suzuki,GSX,R Specials Edition.,2020,Used,155 cc,"160,000 km","Tk 300,500"
https://bikroy.com/en/ad/bajaj-discover-2006-for-sale-dhaka-10,Bajaj Discover 2006,Motorcycle,Bajaj,Discover,.,2006,Used,135 cc,"17,000 km","Tk 99,000"
https://bikroy.com/en/ad/tvs-metro-stagger-2021-for-sale-dhaka,"TVS Stryker , 2021",Motorcycle,TVS,Stryker,",",2021,Used,125 cc,"25,000 km","Tk 95,000"
https://bikroy.com/en/ad/sinski-siski-125cc-2012-for-sale-chattogram-division,Sinski . 2012,Motorcycle,Sinski,Other Model,.,2012,Used,125 cc,"30,000 km","Tk 60,000"
https://bikroy.com/en/ad/hero-hunk-2018-for-sale-dhaka-1380,Hero Hunk . 2018,Motorcycle,Hero,Hunk,.,2018,Used,150 cc,"17,000 km","Tk 119,500"
https://bikroy.com/en/ad/suzuki-gixxer-fi-abs-2021-for-sale-sylhet-4,Suzuki Gixxer Fi Abs 2021,Motorcycle,Suzuki,Gixxer,Fi Abs 2021,2021,Used,150 cc,"2,000 km","Tk 248,500"
https://bikroy.com/en/ad/suzuki-gixxer-single-disc-2019-for-sale-khulna-division,Suzuki Gixxer Single disc 2019,Motorcycle,Suzuki,Gixxer,Single disc,2019,Used,155 cc,"21,000 km","Tk 185,000"
https://bikroy.com/en/ad/hero-hunk-good-conditions-2021-for-sale-rajshahi-division,Hero Hunk Fresh 2021,Motorcycle,Hero,Hunk,Fresh,2021,Used,150 cc,"7,000 km","Tk 150,000"
https://bikroy.com/en/ad/freedom-runner-2008-for-sale-sylhet,Runner Freedom 2008,Motorcycle,Runner,Freedom,.,2008,Used,110 cc,"25,000 km","Tk 50,000"
https://bikroy.com/en/ad/bajaj-pulsar-twin-disk-2019-for-sale-dhaka-division-1,Bajaj Pulsar twin disk 2019,Motorcycle,Bajaj,Pulsar,twin disk 2019,2019,Used,150 cc,"19,000 km","Tk 167,000"
https://bikroy.com/en/ad/freedom-runner-000-2016-for-sale-dhaka,Runner Turbo 125 . 2016,Motorcycle,Runner,Turbo 125,.,2016,Used,150 cc,"20,000 km","Tk 60,000"
https://bikroy.com/en/ad/suzuki-gixxer-2021-for-sale-rangpur-7,Suzuki Gixxer . 2021,Motorcycle,Suzuki,Gixxer,.,2021,Used,150 cc,"4,800 km","Tk 185,000"
https://bikroy.com/en/ad/suzuki-gixxer-sf-fi-cbubs6-2021-for-sale-dhaka-division,Suzuki Gixxer sf fi cbu.bs6 2021,Motorcycle,Suzuki,Gixxer,sf fi cbu.bs6,2021,Used,155 cc,"4,500 km","Tk 300,000"
https://bikroy.com/en/ad/walton-cruize-110-2012-for-sale-rajshahi-division,Walton Cruize . 2012,Motorcycle,Walton,Cruize,.,2012,Used,110 cc,"50,000 km","Tk 30,000"
https://bikroy.com/en/ad/tvs-stryker-2019-for-sale-dhaka-541,TVS Stryker 2019,Motorcycle,TVS,Stryker,2019,2019,Used,125 cc,"16,812 km","Tk 85,000"
https://bikroy.com/en/ad/tvs-apache-rtr-4v-2020-for-sale-sylhet-division-17,TVS Apache RTR 4v 2020,Motorcycle,TVS,Apache RTR,4v,2020,Used,160 cc,"25,000 km","Tk 155,000"
https://bikroy.com/en/ad/yamaha-rx-1-2016-for-sale-sylhet,Yamaha RX . 2016,Motorcycle,Yamaha,RX,.,2016,Used,100 cc,"50,000 km","Tk 50,000"
https://bikroy.com/en/ad/runner-turbo-125-2017-for-sale-dhaka-408,Runner Turbo 125 2017,Motorcycle,Runner,Turbo 125,Turbo 125,2017,Used,125 cc,"30,000 km","Tk 73,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2021-for-sale-khulna-36,TVS Apache RTR 2021,Motorcycle,TVS,Apache RTR,.,2021,Used,"1,112 cc","1,000 km","Tk 150,000"
https://bikroy.com/en/ad/suzuki-gixxer-sd-2018-for-sale-rajshahi-11,Suzuki Gixxer SD 2018,Motorcycle,Suzuki,Gixxer,SD,2018,Used,155 cc,"19,000 km","Tk 150,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2014-for-sale-sylhet-17,TVS Apache RTR 2014,Motorcycle,TVS,Apache RTR,2014,2014,Used,150 cc,"35,000 km","Tk 105,000"
https://bikroy.com/en/ad/bajaj-pulsar-2016-for-sale-dhaka-1793,Bajaj Pulsar 2016,Motorcycle,Bajaj,Pulsar,2016,2016,Used,150 cc,"20,000 km","Tk 110,000"
https://bikroy.com/en/ad/bajaj-pulsar-ug4-2015-for-sale-dhaka-13,Bajaj Pulsar ug4 2015,Motorcycle,Bajaj,Pulsar,ug4,2015,Used,150 cc,"27,000 km","Tk 95,000"
https://bikroy.com/en/ad/jamuna-2017-for-sale-dhaka,Pegasus model 2017,Motorcycle,Pegasus,Other Model,model,2017,Used,125 cc,"18,500 km","Tk 60,000"
https://bikroy.com/en/ad/hero-ignitor-2-bchrer-km-byys-2019-for-sale-dhaka,Hero Ignitor ২ বছরের কম বয়স 2019,Motorcycle,Hero,Ignitor,২ বছরের কম বয়স,2019,Used,125 cc,"25,000 km","Tk 100,000"
https://bikroy.com/en/ad/honda-cg125-2009-for-sale-mymensingh-4,Honda CG125 2009,Motorcycle,Honda,CG125,2009,2009,Used,125 cc,"35,000 km","Tk 45,000"
https://bikroy.com/en/ad/tvs-apache-rtr-4v-abs-2021-for-sale-mymensingh-1,TVS Apache RTR 4v abs 2021,Motorcycle,TVS,Apache RTR,4v abs,2021,Used,160 cc,900 km,"Tk 210,000"
https://bikroy.com/en/ad/rtr-150cc-for-sale-chattogram-division,TVS Apache RTR 2012,Motorcycle,TVS,Apache RTR,.,2012,Used,150 cc,"2,000 km","Tk 65,000"
https://bikroy.com/en/ad/bajaj-pulsar-150-2019-for-sale-chattogram-5,Bajaj Pulsar 150 2019,Motorcycle,Bajaj,Pulsar,150,2019,Used,150 cc,"9,000 km","Tk 160,000"
https://bikroy.com/en/ad/bajaj-pulsar-150cc-2015-for-sale-dhaka-6,Bajaj Pulsar Black 2015,Motorcycle,Bajaj,Pulsar,Black,2015,Used,150 cc,"32,000 km","Tk 100,000"
https://bikroy.com/en/ad/yamaha-fzs-fz-s-verson-20-2015-for-sale-rajshahi-division,Yamaha FZS FZ-S Verson-2.0 2015,Motorcycle,Yamaha,FZS,FZ-S Verson-2.0,2015,Used,150 cc,"25,000 km","Tk 150,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2016-for-sale-khulna-277,TVS Apache RTR motorbike 2016,Motorcycle,TVS,Apache RTR,motorbike,2016,Used,150 cc,"50,000 km","Tk 120,000"
https://bikroy.com/en/ad/bajaj-pulsar-ns-160-double-disk-2019-for-sale-dhaka-1,Bajaj Pulsar NS 160 Double Disk 2019,Motorcycle,Bajaj,Pulsar,NS 160 Double Disk,2019,Used,160 cc,"5,300 km","Tk 165,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2018-for-sale-rajshahi-division-167,TVS Apache RTR 2018,Motorcycle,TVS,Apache RTR,2018,2018,Used,150 cc,"15,000 km","Tk 125,000"
https://bikroy.com/en/ad/honda-cb-150rr-exmotion-2020-for-sale-dhaka,Honda CB 150rR Exmotion 2020,Motorcycle,Honda,Other Model,CB 150rR Exmotion,2020,Used,150 cc,"15,000 km","Tk 450,000"
https://bikroy.com/en/ad/nothing-2018-for-sale-dhaka-division,CZ Sports . 2018,Motorcycle,CZ,Sports,.,2018,Used,165 cc,"4,000 km","Tk 150,000"
https://bikroy.com/en/ad/tvs-ei-puraatn-gaaddi-2013-for-sale-barishal,TVS এই পুরাতন গাড়ি 2013,Motorcycle,TVS,Other Model,এই পুরাতন গাড়ি,2013,Used,110 cc,"30,000 km","Tk 35,000"
https://bikroy.com/en/ad/hero-splendor-puraan-ei-honddaa-2012-for-sale-barishal,"Hero Splendor , 2012",Motorcycle,Hero,Splendor,",",2012,Used,100 cc,"50,000 km","Tk 30,000"
https://bikroy.com/en/ad/keeway-rks-2021-for-sale-chattogram-division,Keeway RKS 2021,Motorcycle,Keeway,RKS,.,2021,Used,125 cc,"4,500 km","Tk 85,000"
https://bikroy.com/en/ad/bajaj-pulsar-2003-for-sale-khulna-division,Bajaj Pulsar 2003,Motorcycle,Bajaj,Pulsar,.,2003,Used,180 cc,"60,000 km","Tk 62,000"
https://bikroy.com/en/ad/bajaj-pulsar-sd-2019-for-sale-barishal,Bajaj Pulsar SD 2019,Motorcycle,Bajaj,Pulsar,SD,2019,Used,150 cc,"26,000 km","Tk 138,000"
https://bikroy.com/en/ad/runner-bullet-full-fresh-2020-for-sale-khulna,Runner Bullet full fresh 2020,Motorcycle,Runner,Bullet,full fresh,2020,Used,100 cc,"26,000 km","Tk 65,000"
https://bikroy.com/en/ad/bajaj-pulsar-2019-for-sale-dhaka-707,Bajaj Pulsar 2019,Motorcycle,Bajaj,Pulsar,.,2019,Used,150 cc,"8,000 km","Tk 155,000"
https://bikroy.com/en/ad/haojue-tr-full-ok-2018-for-sale-khulna,Haojue TR full ok 2018,Motorcycle,Haojue,TR,full ok,2018,Used,150 cc,"25,000 km","Tk 90,000"
https://bikroy.com/en/ad/bajaj-avenger-150-street-super-mint-condition-2018-for-sale-chattogram,Bajaj Avenger 150 Street super Mint condition 2018,Motorcycle,Bajaj,Avenger 150 Street,super Mint condition,2018,Used,150 cc,"15,000 km","Tk 150,000"
https://bikroy.com/en/ad/suzuki-gixxer-black-dual-tone-2017-for-sale-dhaka,Suzuki Gixxer Black Dual tone 2017,Motorcycle,Suzuki,Gixxer,Black Dual tone,2017,Used,155 cc,"12,000 km","Tk 165,000"
https://bikroy.com/en/ad/yamaha-fzs-149cc-2019-for-sale-dhaka,Yamaha FZS 149cc 2019,Motorcycle,Yamaha,FZS,149cc,2019,Used,149 cc,"11,155 km","Tk 205,000"
https://bikroy.com/en/ad/bajaj-discover-100-sisi-2017-for-sale-rajshahi-division,Bajaj Discover ১০০ সিসি 2017,Motorcycle,Bajaj,Discover,১০০ সিসি,2017,Used,100 cc,"20,000 km","Tk 89,000"
https://bikroy.com/en/ad/suzuki-gixxer-mt-2017-for-sale-chattogram,Suzuki Gixxer . 2017,Motorcycle,Suzuki,Gixxer,.,2017,Used,155 cc,"15,000 km","Tk 155,000"
https://bikroy.com/en/ad/freedom-2015-for-sale-sylhet-4,Freedom . 2015,Motorcycle,Freedom,Other Model,.,2015,Used,110 cc,"36,000 km","Tk 69,000"
https://bikroy.com/en/ad/keeway-rks-2017-for-sale-dhaka-478,Keeway RKS 2017,Motorcycle,Keeway,RKS,.,2017,Used,100 cc,"32,000 km","Tk 61,000"
https://bikroy.com/en/ad/suzuki-gixxer-2021-for-sale-dhaka-division-25,Suzuki Gixxer Black 2021,Motorcycle,Suzuki,Gixxer,Black,2021,Used,155 cc,"160,000 km","Tk 160,000"
https://bikroy.com/en/ad/yamaha-rx-2001-for-sale-khulna-35,Yamaha RX 100 2001,Motorcycle,Yamaha,RX,100,2001,Used,100 cc,"40,000 km","Tk 65,000"
https://bikroy.com/en/ad/2018-for-sale-dhaka-177,2018,Motorcycle,Other brand,Other model,.,2018,Used,125 cc,"10,000 km","Tk 75,000"
https://bikroy.com/en/ad/lifan-kpr-1-2017-for-sale-rajshahi-division,Lifan KPR . 2017,Motorcycle,Lifan,KPR,.,2017,Used,150 cc,"40,000 km","Tk 120,000"
https://bikroy.com/en/ad/yamaha-rx-115-japan-2002-for-sale-khulna-division,Yamaha RX 115/Japan 2002,Motorcycle,Yamaha,RX,115/Japan,2002,Used,115 cc,"100,000 km","Tk 135,000"
https://bikroy.com/en/ad/tvs-apache-rtr-1600cc-2018-fresh-for-sale-sylhet,TVS Apache RTR 1600cc 2018 fresh,Motorcycle,TVS,Apache RTR,1600cc 2018 fresh,2018,Used,160 cc,"44,000 km","Tk 115,000"
https://bikroy.com/en/ad/bajaj-pulsar-2021-for-sale-barishal-division-2,Bajaj Pulsar 2021,Motorcycle,Bajaj,Pulsar,.,2021,Used,150 cc,"4,000 km","Tk 170,000"
https://bikroy.com/en/ad/linkn-2020-for-sale-sylhet-division-1,লিন্কন mmotorbike 2020,Motorcycle,Other brand,Other model,লিন্কন mmotorbike,2020,Used,125 cc,"1,000 km","Tk 35,000"
https://bikroy.com/en/ad/yamaha-mt-15-2020-for-sale-rajshahi-division,Yamaha MT 15 2020,Motorcycle,Yamaha,MT 15,.,2020,Used,155 cc,"12,000 km","Tk 329,997"
https://bikroy.com/en/ad/hero-glamour-2011-for-sale-chattogram-58,Hero Glamour 2011,Motorcycle,Hero,Glamour,.,2011,Used,125 cc,"23,000 km","Tk 55,000"
https://bikroy.com/en/ad/yamaha-fz-2018-for-sale-sylhet-2,Yamaha FZ 2018,Motorcycle,Yamaha,FZ,2018,2018,Used,150 cc,"25,000 km","Tk 170,000"
https://bikroy.com/en/ad/tvs-stryker-nmbr-kraa-hyyni-2020-for-sale-dhaka-division,TVS Stryker Fresh 2020,Motorcycle,TVS,Stryker,Fresh,2020,Used,125 cc,"26,000 km","Tk 60,000"
https://bikroy.com/en/ad/honda-shine-cb125-2019-for-sale-sylhet,Honda Shine CB125 2019,Motorcycle,Honda,Shine,CB125,2019,Used,125 cc,"15,400 km","Tk 120,000"
https://bikroy.com/en/ad/tvs-victor-glx-2006-for-sale-chattogram-1,TVS Victor GLX 2006,Motorcycle,TVS,Victor,GLX,2006,Used,125 cc,"60,405 km","Tk 55,000"
https://bikroy.com/en/ad/yamaha-fz-2022-for-sale-dhaka,Yamaha FZ Red 2022,Motorcycle,Yamaha,FZ,Red,2022,Used,153 cc,"30,000 km","Tk 85,000"
https://bikroy.com/en/ad/mahindra-gusto-2019-for-sale-sylhet-division,Mahindra Gusto 2019,Scooters,Mahindra,Gusto,.,2019,Used,110 cc,"13,000 km","Tk 80,000"
https://bikroy.com/en/ad/h-power-crz-2019-for-sale-dhaka-division,H Power crz 2019,Motorcycle,H Power,Other Model,crz,2019,Used,165 cc,"15,000 km","Tk 115,000"
https://bikroy.com/en/ad/suzuki-gixxer-2018-for-sale-dhaka-921,Suzuki Gixxer 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,150 cc,"17,000 km","Tk 172,000"
