url,name,bike,brand,model,Trim / Edition,Year of Manufacture,Condition,Engine capacity,Kilometers run,price
https://bikroy.com/en/ad/tvs-apache-rtr-2018-for-sale-dhaka-1569,TVS Apache RTR 2018,Motorcycle,TVS,Apache RTR,.,2018,Used,150 cc,"12,000 km","Tk 120,000"
https://bikroy.com/en/ad/hero-splendor-2008-for-sale-chattogram-division-14,Hero Splendor 2008,Motorcycle,Hero,Splendor,Hero Splendor,2008,Used,100 cc,"12,000 km","Tk 39,500"
https://bikroy.com/en/ad/qipai-2013-for-sale-sylhet,QIPAI 2013,Motorcycle,Other brand,Other model,QIPAI,2013,Used,80 cc,"54,873 km","Tk 33,000"
https://bikroy.com/en/ad/suzuki-gixxer-fi-abs-2021-for-sale-sylhet-4,Suzuki Gixxer Fi Abs 2021,Motorcycle,Suzuki,Gixxer,Fi Abs 2021,2021,Used,150 cc,"2,000 km","Tk 248,500"
https://bikroy.com/en/ad/honda-livo-2017-for-sale-dhaka-229,Honda Livo . 2017,Motorcycle,Honda,Livo,.,2017,Used,110 cc,"17,000 km","Tk 79,999"
https://bikroy.com/en/ad/tvs-metro-tvs100-2021-for-sale-mymensingh,TVS Metro 100 2021,Motorcycle,TVS,Metro,100,2021,Used,140 cc,"38,000 km","Tk 70,000"
https://bikroy.com/en/ad/tvs-apache-rtr-1-dix-2021-for-sale-khulna,TVS Apache RTR 1 dix 2021,Motorcycle,TVS,Apache RTR,1 dix 2021,2021,Used,160 cc,"4,000 km","Tk 127,500"
https://bikroy.com/en/ad/tvs-stryker-125-2019-for-sale-dhaka-21,TVS Stryker 125 2019,Motorcycle,TVS,Stryker,stryker 125,2019,Used,125 cc,"30,000 km","Tk 85,000"
https://bikroy.com/en/ad/suzuki-gixxer-sf2021-2021-for-sale-khulna,Suzuki Gixxer SF 2021,Motorcycle,Suzuki,Gixxer,Suzuki SF 2021,2021,Used,155 cc,"4,000 km","Tk 255,000"
https://bikroy.com/en/ad/hero-hunk-honda-2012-for-sale-dhaka-division-2,Hero Hunk Honda 2012,Motorcycle,Hero,Hunk,Hero Honda,2012,Used,150 cc,"20,000 km","Tk 115,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2018-for-sale-dhaka-division-416,TVS Apache RTR 2018,Motorcycle,TVS,Apache RTR,.,2018,Used,160 cc,"15,000 km","Tk 115,000"
https://bikroy.com/en/ad/dayang-dy-150-dayun-defndar-150cc-2013-for-sale-rangpur-division,Dayang defndar 150cc 2013,Motorcycle,Dayang,Other Model,defndar 150cc,2013,Used,150 cc,"51,373 km","Tk 58,500"
https://bikroy.com/en/ad/suzuki-gsx-r-2018-for-sale-dhaka-4,Suzuki GSX R 2018,Motorcycle,Suzuki,GSX,R,2018,Used,150 cc,"37,000 km","Tk 270,000"
https://bikroy.com/en/ad/hero-hunk-fresh-kondison-2019-for-sale-dhaka-division-2,Hero Hunk fresh condition 2019,Motorcycle,Hero,Hunk,fresh condition,2019,Used,150 cc,"17,000 km","Tk 125,000"
https://bikroy.com/en/ad/bajaj-pulsar-2013-14-mddel-2014-for-sale-sylhet,Bajaj Pulsar . 2014,Motorcycle,Bajaj,Pulsar,.,2014,Used,150 cc,"66,000 km","Tk 110,000"
https://bikroy.com/en/ad/dayang-dy-100-100cc-2011-for-sale-dhaka,"Dayang DY-100 , 2011",Motorcycle,Dayang,DY-100,",",2011,Used,100 cc,"60,000 km","Tk 35,000"
https://bikroy.com/en/ad/hero-splendor-plus-2010-for-sale-chattogram-division-2,Hero Splendor plus 2010,Motorcycle,Hero,Splendor,plus,2010,Used,100 cc,"50,000 km","Tk 39,000"
https://bikroy.com/en/ad/hero-splendor-no-needfull-fresh-2010-for-sale-dhaka,Hero Splendor 100 2010,Motorcycle,Hero,Splendor,100,2010,Used,100 cc,"40,000 km","Tk 52,000"
https://bikroy.com/en/ad/bajaj-ct-100-2015-for-sale-barishal-9,Bajaj CT 100 2015,Motorcycle,Bajaj,CT 100,2015,2015,Used,100 cc,"25,000 km","Tk 40,000"
https://bikroy.com/en/ad/dayang-dy-125-2022-for-sale-rajshahi-division,Dayang DY-125 2022,Motorcycle,Dayang,DY-125,.,2022,Used,12 cc,"18,480 km","Tk 25,000"
https://bikroy.com/en/ad/hero-hunk-mddel-2018-2018-for-sale-dhaka,Hero Hunk . 2018,Motorcycle,Hero,Hunk,.,2018,Used,150 cc,"26,000 km","Tk 110,000"
https://bikroy.com/en/ad/honda-cg125-2014-for-sale-barishal,Honda CG125 2014,Motorcycle,Honda,CG125,.,2014,Used,125 cc,"155,555 km","Tk 35,000"
https://bikroy.com/en/ad/tvs-metro-all-most-new-2021-for-sale-dhaka,TVS Metro ALL MOST NEW 2021,Motorcycle,TVS,Metro,ALL MOST NEW ,2021,Used,110 cc,"4,000 km","Tk 78,000"
https://bikroy.com/en/ad/tvs-radeon-110-all-most-new-2021-for-sale-dhaka,TVS Radeon 110 ALL MOST NEW 2021,Motorcycle,TVS,Radeon 110,ALL MOST NEW ,2021,Used,110 cc,"7,000 km","Tk 82,000"
https://bikroy.com/en/ad/bajaj-pulsar-nsabs-ten-year-paper-2021-for-sale-dhaka,Bajaj Pulsar NSABS TEN YEAR PAPER 2021,Motorcycle,Bajaj,Pulsar,NSABS TEN YEAR PAPER,2021,Used,160 cc,"1,400 km","Tk 192,000"
https://bikroy.com/en/ad/suzuki-gixxer-zixer-2018-for-sale-dhaka,Suzuki Gixxer Zixer 2018,Motorcycle,Suzuki,Gixxer,Zixer 2018,2018,Used,150 cc,"38,000 km","Tk 148,000"
https://bikroy.com/en/ad/freedom-runner-balo-2012-for-sale-chattogram-division,Walton Fusion . 2012,Motorcycle,Walton,Fusion,.,2012,Used,100 cc,"10,000 km","Tk 40,000"
https://bikroy.com/en/ad/tvs-apache-rtr-on-test-2015-for-sale-dhaka-division,TVS Apache RTR ON TEST 2015,Motorcycle,TVS,Apache RTR,ON TEST,2015,Used,150 cc,"20,000 km","Tk 78,000"
https://bikroy.com/en/ad/hero-2008-for-sale-dhaka-division-10,Hero 2008,Motorcycle,Hero,Other Model,.,2008,Used,125 cc,"40,000 km","Tk 25,000"
https://bikroy.com/en/ad/runner-turbo-125-beraaid-baaddddaa-mddel-2018-for-sale-dhaka-34,Runner Turbo 125 বেরাইদ বাড্ডা মডেল 2018,Motorcycle,Runner,Turbo 125,বেরাইদ বাড্ডা মডেল,2018,Used,125 cc,"35,000 km","Tk 57,000"
https://bikroy.com/en/ad/bajaj-pulsar-2019-for-sale-chattogram-division-103,Bajaj Pulsar 2019,Motorcycle,Bajaj,Pulsar,.,2019,Used,150 cc,"33,117 km","Tk 120,000"
https://bikroy.com/en/ad/hero-glamour-good-condition-2010-for-sale-dhaka-1,Hero Glamour Good condition 2010,Motorcycle,Hero,Glamour,Good condition,2010,Used,125 cc,"4,700 km","Tk 53,999"
https://bikroy.com/en/ad/bajaj-pulsar-phresh-knddishn-2015-for-sale-dhaka-division,Bajaj Pulsar ফ্রেশ কন্ডিশন 2015,Motorcycle,Bajaj,Pulsar,ফ্রেশ কন্ডিশন,2015,Used,150 cc,"19,480 km","Tk 95,000"
https://bikroy.com/en/ad/dayang-runner-ad100-20016-2016-for-sale-dhaka-division,Dayang Runner AD100 . 2016,Motorcycle,Dayang Runner,AD100,.,2016,Used,100 cc,"23,000 km","Tk 42,000"
https://bikroy.com/en/ad/hero-splendor-ismart-2016-for-sale-chattogram-division,Hero Splendor Ismart 2016,Motorcycle,Hero,Splendor,Ismart,2016,Used,100 cc,"15,000 km","Tk 75,000"
https://bikroy.com/en/ad/zaara-bybhrt-2020-for-sale-chattogram,Zaara . 2020,Motorcycle,Zaara,Other Model,.,2020,Used,100 cc,"30,000 km","Tk 35,000"
https://bikroy.com/en/ad/bajaj-discover-2013-for-sale-dhaka-1219,Bajaj Discover 2013,Motorcycle,Bajaj,Discover,.,2013,Used,125 cc,"80,000 km","Tk 72,000"
https://bikroy.com/en/ad/bhespaa-bddi-bikri-1995-for-sale-dhaka,ভেসপা বডি বিক্রি 1995,Scooters,Other brand,Other model,ভেসপা বডি বিক্রি,1995,Used,150 cc,"23,546 km","Tk 6,000"
https://bikroy.com/en/ad/hero-hunk-2020-for-sale-sylhet-24,Hero Hunk 2020,Motorcycle,Hero,Hunk,.,2020,Used,150 cc,"32,923 km","Tk 115,000"
https://bikroy.com/en/ad/runner-knightrider-beraaid-baaddddaa-mddel-2018-for-sale-dhaka-105,Runner KnightRider বেরাইদ বাড্ডা মডেল 2018,Motorcycle,Runner,KnightRider,বেরাইদ বাড্ডা মডেল,2018,Used,150 cc,"27,000 km","Tk 67,000"
https://bikroy.com/en/ad/yamaha-saluto-125-2021-for-sale-chattogram-2,Yamaha Saluto 125 2021,Motorcycle,Yamaha,Saluto 125,.,2021,Used,125 cc,600 km,"Tk 90,000"
https://bikroy.com/en/ad/bajaj-pulsar-pulser-135ls-2013-for-sale-dhaka,Bajaj Pulsar . 2013,Motorcycle,Bajaj,Pulsar,.,2013,Used,135 cc,"80,000 km","Tk 60,000"
https://bikroy.com/en/ad/hero-hunk-double-disk-2014-for-sale-dhaka-division,Hero Hunk double disk 2014,Motorcycle,Hero,Hunk,double disk,2014,Used,150 cc,"37,000 km","Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-2013-for-sale-sylhet-1397,Bajaj Pulsar 2013,Motorcycle,Bajaj,Pulsar,.,2013,Used,150 cc,"32,217 km","Tk 105,000"
https://bikroy.com/en/ad/hero-splendor-2009-for-sale-khulna-division-6,Hero Splendor 2009,Motorcycle,Hero,Splendor,.,2009,Used,100 cc,"65,000 km","Tk 40,000"
https://bikroy.com/en/ad/hero-glamour-2020-for-sale-chattogram-39,Hero Glamour 2020,Motorcycle,Hero,Glamour,2020,2020,Used,125 cc,"15,000 km","Tk 98,000"
https://bikroy.com/en/ad/bajaj-ct-100-cc-2017-for-sale-dhaka,Bajaj Discover 100 cc 2017,Motorcycle,Bajaj,Discover,100 cc,2017,Used,100 cc,"62,000 km","Tk 75,000"
https://bikroy.com/en/ad/tvs-apache-rtr-yes-2015-for-sale-dhaka-1,TVS Apache RTR 150 2015,Motorcycle,TVS,Apache RTR,150,2015,Used,150 cc,"12,497 km","Tk 107,000"
https://bikroy.com/en/ad/suzuki-gixxer-full-fresh-bike-2018-for-sale-dhaka-division,Suzuki Gixxer full fresh bike 2018,Motorcycle,Suzuki,Gixxer,full fresh bike,2018,Used,155 cc,"16,000 km","Tk 152,000"
https://bikroy.com/en/ad/honda-hornet-speshaal-eddishn-2021-for-sale-khulna,Honda Hornet স্পেশাল এডিশন 2021,Motorcycle,Honda,Hornet,স্পেশাল এডিশন,2021,New,160 cc,"8,000 km","Tk 180,000"
https://bikroy.com/en/ad/hero-hunk-2019-for-sale-dhaka-division-121,Hero Hunk 2019,Motorcycle,Hero,Hunk,.,2019,Used,160 cc,"30,000 km","Tk 92,000"
https://bikroy.com/en/ad/hero-power-125cc-2010-for-sale-chattogram-division,Hero . 2010,Motorcycle,Hero,Other Model,.,2010,Used,125 cc,"20,000 km","Tk 25,000"
https://bikroy.com/en/ad/suzuki-gixxer-2017-for-sale-dhaka-1505,Suzuki Gixxer . 2017,Motorcycle,Suzuki,Gixxer,.,2017,Used,155 cc,"13,500 km","Tk 165,000"
https://bikroy.com/en/ad/zongshen-zs-80cc-2008-for-sale-rajshahi,Zongshen ZS . 2008,Motorcycle,Zongshen,ZS,.,2008,Used,80 cc,"6,000 km","Tk 35,000"
https://bikroy.com/en/ad/suzuki-gixxer-sf-abs-2020-for-sale-khulna,Suzuki Gixxer . 2020,Motorcycle,Suzuki,Gixxer,.,2020,Used,155 cc,"11,000 km","Tk 265,000"
https://bikroy.com/en/ad/hero-hunk-single-disc-2019-for-sale-khulna,Hero Hunk . 2019,Motorcycle,Hero,Hunk,.,2019,Used,150 cc,"8,100 km","Tk 125,000"
https://bikroy.com/en/ad/singer-sm125-125cc-bike-2010-for-sale-sylhet,Singer SM125 . 2010,Motorcycle,Singer,SM125,.,2010,Used,125 cc,"35,000 km","Tk 35,000"
https://bikroy.com/en/ad/tvs-metro-2016-for-sale-dhaka-313,TVS Metro Plus 2016,Motorcycle,TVS,Metro,Plus,2016,Used,110 cc,"35,000 km","Tk 66,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2016-for-sale-khulna-277,TVS Apache RTR motorbike 2016,Motorcycle,TVS,Apache RTR,motorbike,2016,Used,150 cc,"50,000 km","Tk 120,000"
https://bikroy.com/en/ad/yamaha-fazer-2016-for-sale-dhaka-division-14,Yamaha Fazer . 2016,Motorcycle,Yamaha,Fazer,.,2016,Used,153 cc,"38,000 km","Tk 130,000"
https://bikroy.com/en/ad/bajaj-platina-pepars-all-ok-2017-for-sale-rangpur,Bajaj Platina . 2017,Motorcycle,Bajaj,Platina,.,2017,Used,100 cc,"68,000 km","Tk 65,000"
https://bikroy.com/en/ad/mahindra-arro-2018-for-sale-sylhet-division,Mahindra Arro . 2018,Motorcycle,Mahindra,Arro,.,2018,Used,110 cc,"50,000 km","Tk 40,000"
https://bikroy.com/en/ad/bajaj-pulsar-baajaaj-2018-for-sale-dhaka,Bajaj Pulsar 150 2018,Motorcycle,Bajaj,Pulsar,150,2018,Used,150 cc,"10,200 km","Tk 134,000"
https://bikroy.com/en/ad/bajaj-ns-160-dual-abs-2021-for-sale-dhaka,Bajaj Ns 160 Dual ABS 2021,Motorcycle,Bajaj,Other Model,Ns 160 Dual ABS,2021,Used,160 cc,15 km,"Tk 196,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2016-for-sale-dhaka-1503,TVS Apache RTR . 2016,Motorcycle,TVS,Apache RTR,.,2016,Used,150 cc,"48,800 km","Tk 105,000"
https://bikroy.com/en/ad/yamaha-fzs-v3-fi-abs-2019-for-sale-dhaka-29,Yamaha FZS . 2019,Motorcycle,Yamaha,FZS,.,2019,Used,149 cc,"13,700 km","Tk 215,000"
https://bikroy.com/en/ad/bajaj-discover-135-2006-for-sale-chattogram-division,Bajaj Discover . 2006,Motorcycle,Bajaj,Discover,.,2006,Used,135 cc,"320,000 km","Tk 130,000"
https://bikroy.com/en/ad/honda-cbr-70-percent-fresh-2013-for-sale-chattogram,Honda CBR . 2013,Motorcycle,Honda,CBR,.,2013,Used,125 cc,"15,000 km","Tk 70,000"
https://bikroy.com/en/ad/honda-cg125-2004-for-sale-dhaka-76,Honda CG125 2004,Motorcycle,Honda,CG125,.,2004,Used,125 cc,"25,000 km","Tk 32,000"
https://bikroy.com/en/ad/honda-cdi-100-1993-for-sale-dhaka-1,Honda CDI . 1993,Motorcycle,Honda,CDI,.,1993,Used,100 cc,"23,000 km","Tk 45,000"
https://bikroy.com/en/ad/bajaj-pulsar-2017-for-sale-dhaka-1606,Bajaj Pulsar . 2017,Motorcycle,Bajaj,Pulsar,.,2017,Used,150 cc,"30,000 km","Tk 120,000"
https://bikroy.com/en/ad/hero-xtreme-sports-2016-for-sale-dhaka-158,Hero Xtreme Sports . 2016,Motorcycle,Hero,Xtreme Sports,.,2016,Used,150 cc,"32,000 km","Tk 95,000"
https://bikroy.com/en/ad/runner-bullet-untuch-engine-2018-for-sale-sylhet,Runner Bullet untuch engine 2018,Motorcycle,Runner,Bullet,untuch engine,2018,Used,100 cc,"9,500 km","Tk 52,000"
https://bikroy.com/en/ad/tvs-apache-old-model-2011-for-sale-khulna-division,TVS Apache RTR 150 2011,Motorcycle,TVS,Apache RTR,150,2011,Used,150 cc,"60,000 km","Tk 79,000"
https://bikroy.com/en/ad/bajaj-v15-2018-2017-for-sale-chattogram-2,Bajaj V15 150 2017,Motorcycle,Bajaj,V15,150,2017,Used,150 cc,"10,500 km","Tk 97,000"
https://bikroy.com/en/ad/tvs-stryker-bhaalo-2018-for-sale-mymensingh,TVS Stryker ভালো 2018,Motorcycle,TVS,Stryker,ভালো,2018,Used,125 cc,"14,911 km","Tk 87,999"
https://bikroy.com/en/ad/honda-trigger-cb-2018-for-sale-dhaka-13,Honda Trigger CB 2018,Motorcycle,Honda,Trigger,CB,2018,Used,150 cc,"15,000 km","Tk 110,000"
